Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,HomeTeamxG,AwayTeamxG
2023,2024-01-31,Barcelona,Osasuna,1,0,2.21737,1.41966
2023,2024-02-01,Getafe,Real Madrid,0,2,0.791039,2.72231
2023,2024-02-03,Valencia,Almeria,2,1,1.38646,1.5882
2023,2024-02-03,Granada,Las Palmas,1,1,0.155607,1.27614
2023,2024-02-03,Alaves,Barcelona,1,3,1.04716,1.55781
2023,2024-02-04,Villarreal,Cadiz,0,0,1.00089,0.686978
2023,2024-02-10,Real Madrid,Girona,4,0,3.32636,0.180194
2023,2024-02-10,Las Palmas,Valencia,2,0,1.41954,0.251178
2023,2024-02-10,Alaves,Villarreal,1,1,2.09111,1.29002
2023,2024-02-11,Barcelona,Granada,3,3,2.5229,1.20453
2023,2024-02-16,Villarreal,Getafe,1,1,1.61961,0.976893
2023,2024-02-17,Osasuna,Cadiz,2,0,1.37854,0.919753
2023,2024-02-17,Valencia,Sevilla,0,0,1.11987,0.0457854
2023,2024-02-18,Granada,Almeria,1,1,1.79616,0.693843
2023,2024-02-24,Barcelona,Getafe,4,0,2.65095,0.316762
2023,2024-02-24,Alaves,Mallorca,1,1,0.501891,1.80166
2023,2024-02-25,Las Palmas,Osasuna,1,1,0.942659,0.387933
2023,2024-02-25,Real Madrid,Sevilla,1,0,1.01644,0.967099
2023,2024-03-02,Valencia,Real Madrid,2,2,1.33185,1.45798
2023,2024-03-02,Getafe,Las Palmas,3,3,2.38804,1.37145
2023,2024-03-03,Villarreal,Granada,5,1,3.02991,0.276758
2023,2024-03-03,Mallorca,Girona,1,0,0.943297,1.08616
2023,2024-03-04,Osasuna,Alaves,1,0,1.71646,1.14533
2023,2024-03-08,Barcelona,Mallorca,1,0,2.06225,0.504754
2023,2024-03-09,Valencia,Getafe,1,0,1.27245,1.17773
2023,2024-03-09,Girona,Osasuna,2,0,2.1772,0.185235
2023,2024-03-11,Almeria,Sevilla,2,2,1.81235,2.6495
2023,2024-03-16,Getafe,Girona,1,0,1.10963,1.70185
2023,2024-03-16,Osasuna,Real Madrid,2,4,0.669756,3.05767
2023,2024-03-16,Mallorca,Granada,1,0,1.65502,0.295993
2023,2024-03-17,Las Palmas,Almeria,0,1,0.793707,0.688106
2023,2024-03-17,Villarreal,Valencia,1,0,2.1872,1.07722
2023,2024-03-29,Cadiz,Granada,1,0,1.19169,0.412637
2023,2024-03-30,Getafe,Sevilla,0,1,1.57791,0.901033
2023,2024-03-30,Almeria,Osasuna,0,3,0.745696,1.00888
2023,2024-03-30,Valencia,Mallorca,0,0,1.33845,0.673736
2023,2024-03-30,Barcelona,Las Palmas,1,0,1.72947,0.314295
2023,2024-04-04,Granada,Valencia,0,1,0.729135,0.718558
2023,2024-04-13,Cadiz,Barcelona,0,1,0.79048,0.833415
2023,2024-04-13,Mallorca,Real Madrid,0,1,0.592998,1.81161
2023,2024-04-14,Las Palmas,Sevilla,0,2,0.0909476,2.06406
2023,2024-04-14,Granada,Alaves,2,0,1.86823,0.279326
2023,2024-04-15,Osasuna,Valencia,0,1,2.26875,0.235711
2023,2024-04-20,Girona,Cadiz,4,1,2.30941,1.82433
2023,2024-04-21,Almeria,Villarreal,1,2,2.14538,1.60008
2023,2024-04-21,Real Madrid,Barcelona,3,2,2.7698,1.34666
2023,2024-04-22,Sevilla,Mallorca,2,1,1.72842,0.879845
2023,2024-04-27,Las Palmas,Girona,0,2,1.41676,2.0472
2023,2024-04-27,Almeria,Getafe,1,3,2.748,1.67485
2023,2024-04-28,Cadiz,Mallorca,1,1,0.441837,0.827497
2023,2024-04-28,Granada,Osasuna,3,0,2.31468,0.989028
2023,2024-04-29,Barcelona,Valencia,4,2,2.59636,1.49346
2023,2024-05-04,Real Madrid,Cadiz,3,0,2.63447,0.998827
2023,2024-05-04,Girona,Barcelona,4,2,2.31519,2.6053
2023,2024-05-05,Sevilla,Granada,3,0,2.45224,0.227083
2023,2024-05-05,Valencia,Alaves,0,1,1.40821,1.16915
2023,2024-05-10,Alaves,Girona,2,2,2.40148,1.53657
2023,2024-05-11,Villarreal,Sevilla,3,2,3.10775,1.95835
2023,2024-05-11,Mallorca,Las Palmas,1,0,0.45718,0.313172
2023,2024-05-11,Granada,Real Madrid,0,4,0.699759,2.7909
2023,2024-05-12,Cadiz,Getafe,1,0,1.42818,0.310309
2023,2024-05-14,Osasuna,Mallorca,1,1,0.428998,0.919263
2023,2024-05-14,Real Madrid,Alaves,5,0,2.88216,1.50657
2023,2024-05-14,Girona,Villarreal,0,1,2.28453,0.776468
2023,2024-05-15,Sevilla,Cadiz,0,1,1.43788,2.85137
2023,2024-05-16,Almeria,Barcelona,0,2,1.03949,2.13122
2023,2024-05-18,Alaves,Getafe,1,0,1.57753,0.658124
2023,2024-05-19,Villarreal,Real Madrid,4,4,2.21178,1.59129
2023,2024-05-19,Valencia,Girona,1,3,3.35606,2.90299
2023,2024-05-19,Cadiz,Las Palmas,0,0,1.36112,0.966249
2023,2024-05-19,Mallorca,Almeria,2,2,2.45608,0.238391
2023,2024-05-24,Girona,Granada,7,0,4.75092,0.987219
2023,2024-05-25,Osasuna,Villarreal,1,1,1.09355,0.835313
2023,2024-05-25,Almeria,Cadiz,6,1,3.23442,0.494605
2023,2024-05-26,Sevilla,Barcelona,1,2,1.96266,1.4772
2023,2024-05-26,Getafe,Mallorca,1,2,1.07908,1.34437
2023,2024-05-26,Las Palmas,Alaves,1,1,1.15618,2.23542
2024,2024-08-16,Las Palmas,Sevilla,2,2,1.3187,2.09987
2024,2024-08-17,Valencia,Barcelona,1,2,1.55206,3.48824
2024,2024-08-17,Osasuna,Leganes,1,1,1.7631,1.33949
2024,2024-08-18,Mallorca,Real Madrid,1,1,1.30561,0.608052
2024,2024-08-23,Sevilla,Villarreal,1,2,1.23826,1.39825
2024,2024-08-24,Osasuna,Mallorca,1,0,0.887678,0.427602
2024,2024-08-25,Leganes,Las Palmas,2,1,1.58998,1.23438
2024,2024-08-27,Mallorca,Sevilla,0,0,0.940858,0.60976
2024,2024-08-29,Girona,Osasuna,4,0,2.6015,0.0199618
2024,2024-08-29,Las Palmas,Real Madrid,1,1,0.809213,3.28322
2024,2024-08-31,Valencia,Villarreal,1,1,1.14322,0.885369
2024,2024-08-31,Leganes,Mallorca,0,1,0.52078,1.48758
2024,2024-09-01,Alaves,Las Palmas,2,0,2.01026,0.547308
2024,2024-09-01,Sevilla,Girona,0,2,0.812687,2.36355
2024,2024-09-14,Mallorca,Villarreal,1,2,0.345425,2.41884
2024,2024-09-14,Sevilla,Getafe,1,0,1.64801,0.971555
2024,2024-09-15,Girona,Barcelona,1,4,1.09568,2.5936
2024,2024-09-20,Alaves,Sevilla,2,1,1.40641,0.623937
2024,2024-09-21,Osasuna,Las Palmas,2,1,1.97167,1.28282
2024,2024-09-21,Valencia,Girona,2,0,0.350785,0.387698
2024,2024-09-22,Getafe,Leganes,1,1,1.24276,0.783211
2024,2024-09-22,Villarreal,Barcelona,1,5,2.39605,4.1937
2024,2024-09-24,Real Madrid,Alaves,3,2,1.79791,0.853455
2024,2024-09-24,Valencia,Osasuna,0,0,1.17527,0.377552
2024,2024-09-25,Barcelona,Getafe,1,0,2.20799,0.929851
2024,2024-09-28,Osasuna,Barcelona,4,2,2.50067,0.751814
2024,2024-09-28,Getafe,Alaves,2,0,2.55847,0.415348
2024,2024-09-30,Villarreal,Las Palmas,3,1,4.07869,0.802357
2024,2024-10-04,Leganes,Valencia,0,0,0.913168,0.703751
2024,2024-10-05,Getafe,Osasuna,1,1,1.34832,0.247706
2024,2024-10-05,Real Madrid,Villarreal,2,0,0.459582,1.4618
2024,2024-10-06,Alaves,Barcelona,0,3,0.794829,2.49367
2024,2024-10-20,Villarreal,Getafe,1,1,1.14683,2.02638
2024,2024-10-20,Barcelona,Sevilla,5,1,4.08528,0.599652
2024,2024-10-21,Valencia,Las Palmas,2,3,1.94417,1.56861
2024,2024-10-26,Real Madrid,Barcelona,0,4,1.40359,2.51566
2024,2024-10-26,Las Palmas,Girona,1,0,1.24451,1.04715
2024,2024-10-27,Getafe,Valencia,1,1,2.97825,0.63831
2024,2024-11-01,Alaves,Mallorca,1,0,1.43582,0.708287
2024,2024-11-02,Girona,Leganes,4,3,1.81274,0.320545
2024,2024-11-09,Real Madrid,Osasuna,4,0,3.27315,0.0678926
2024,2024-11-09,Villarreal,Alaves,3,0,1.44293,0.608571
2024,2024-11-09,Leganes,Sevilla,1,0,1.09319,0.539924
2024,2024-11-10,Getafe,Girona,0,1,0.220796,0.521025
2024,2024-11-23,Las Palmas,Mallorca,2,3,1.15972,1.45816
2024,2024-11-24,Leganes,Real Madrid,0,3,0.108948,2.73014
2024,2024-11-24,Osasuna,Villarreal,2,2,1.3273,2.68193
2024,2024-11-29,Mallorca,Valencia,2,1,0.721435,1.33443
2024,2024-11-30,Barcelona,Las Palmas,1,2,2.18354,0.599185
2024,2024-11-30,Alaves,Leganes,1,1,1.28884,1.3688
2024,2024-12-01,Villarreal,Girona,2,2,1.96842,0.516301
2024,2024-12-01,Real Madrid,Getafe,2,0,3.23626,0.34657
2024,2024-12-02,Sevilla,Osasuna,1,1,1.09081,1.04839
2024,2024-12-03,Mallorca,Barcelona,1,5,0.921728,5.38074
2024,2024-12-07,Girona,Real Madrid,0,3,0.351337,1.16034
2024,2024-12-08,Osasuna,Alaves,2,2,2.31345,1.50067
2024,2024-12-14,Mallorca,Girona,2,1,1.65091,0.939735
2024,2024-12-15,Barcelona,Leganes,0,1,2.16597,0.77236
2024,2024-12-21,Getafe,Mallorca,0,1,0.735241,2.06274
2024,2024-12-22,Valencia,Alaves,2,2,1.34762,1.54294
2024,2024-12-22,Real Madrid,Sevilla,4,2,2.90098,1.41183
2024,2024-12-22,Leganes,Villarreal,2,5,1.47457,4.01011
2024,2025-01-03,Valencia,Real Madrid,1,2,1.35313,2.69157
2024,2025-01-11,Sevilla,Valencia,1,1,0.734356,1.08107
2024,2025-01-11,Alaves,Girona,0,1,1.72201,0.625652
2024,2025-01-12,Las Palmas,Getafe,1,2,1.62636,1.39575
2024,2025-01-18,Getafe,Barcelona,1,1,1.16921,3.50383
2024,2025-01-18,Girona,Sevilla,1,2,1.14329,3.09224
2024,2025-01-19,Real Madrid,Las Palmas,4,1,6.40549,1.06201
2024,2025-01-20,Villarreal,Mallorca,4,0,2.35437,0.390989
2024,2025-01-24,Las Palmas,Osasuna,1,1,0.833212,2.53692
2024,2025-01-26,Barcelona,Valencia,7,1,4.35875,1.30328
2024,2025-02-01,Getafe,Sevilla,0,0,0.922731,0.871043
2024,2025-02-02,Barcelona,Alaves,1,0,1.18526,0.126278
2024,2025-02-03,Girona,Las Palmas,2,1,2.19186,1.31791
2024,2025-02-08,Las Palmas,Villarreal,1,2,1.90619,1.26021
2024,2025-02-09,Sevilla,Barcelona,1,4,0.921429,1.93199
2024,2025-02-09,Alaves,Getafe,0,1,1.25855,0.825065
2024,2025-02-09,Valencia,Leganes,2,0,2.03187,0.417562
2024,2025-02-10,Mallorca,Osasuna,1,1,1.17321,1.81967
2024,2025-02-14,Girona,Getafe,1,2,1.287,0.95535
2024,2025-02-15,Villarreal,Valencia,1,1,1.04228,0.740954
2024,2025-02-15,Leganes,Alaves,3,3,1.76328,1.4212
2024,2025-02-15,Osasuna,Real Madrid,1,1,1.64382,2.73344
2024,2025-02-16,Mallorca,Las Palmas,3,1,2.33414,1.04401
2024,2025-02-22,Las Palmas,Barcelona,0,2,0.431009,1.66486
2024,2025-02-23,Real Madrid,Girona,2,0,2.36313,0.325619
2024,2025-02-24,Sevilla,Mallorca,1,1,1.5822,1.64957
2024,2025-03-02,Leganes,Getafe,1,0,0.554524,0.585024
2024,2025-03-02,Mallorca,Alaves,1,1,1.83195,1.63763
2024,2025-03-02,Osasuna,Valencia,3,3,1.26777,1.54983
2024,2025-03-08,Alaves,Villarreal,1,0,1.21479,2.63287
2024,2025-03-14,Las Palmas,Alaves,2,2,1.94387,1.49888
2024,2025-03-15,Villarreal,Real Madrid,1,2,2.00539,1.10001
2024,2025-03-15,Girona,Valencia,1,1,1.17978,1.21975
2024,2025-03-16,Osasuna,Getafe,1,2,2.08486,0.900928
2024,2025-03-27,Barcelona,Osasuna,3,0,4.63707,0.53356
2024,2025-03-29,Real Madrid,Leganes,3,2,3.59257,2.38359
2024,2025-03-30,Getafe,Villarreal,1,2,0.940085,1.38471
2024,2025-03-30,Barcelona,Girona,4,1,2.75333,0.490847
2024,2025-03-30,Valencia,Mallorca,1,0,0.731544,0.657805
2024,2025-04-05,Girona,Alaves,0,1,1.73306,0.805674
2024,2025-04-05,Real Madrid,Valencia,1,2,3.36121,1.08997
2024,2025-04-07,Leganes,Osasuna,1,1,2.22334,2.07408
2024,2025-04-11,Valencia,Sevilla,1,0,1.42634,0.910522
2024,2025-04-12,Leganes,Barcelona,0,1,0.5988,1.10105
2024,2025-04-12,Getafe,Las Palmas,1,3,1.61783,1.54225
2024,2025-04-13,Alaves,Real Madrid,0,1,0.607781,1.26541
2024,2025-04-13,Osasuna,Girona,2,1,1.68846,0.57428
2024,2025-04-19,Mallorca,Leganes,0,0,1.06921,0.951824
2024,2025-04-20,Sevilla,Alaves,1,1,1.89613,1.30312
2024,2025-04-22,Barcelona,Mallorca,1,0,3.43457,0.326579
2024,2025-04-23,Getafe,Real Madrid,0,1,2.53565,1.74803
2024,2025-04-24,Leganes,Girona,1,1,0.330809,0.764098
2024,2025-04-24,Osasuna,Sevilla,1,0,0.373711,0.934425
2024,2025-05-03,Villarreal,Osasuna,4,2,2.30041,1.41412
2024,2025-05-03,Las Palmas,Valencia,2,3,1.80995,1.6731
2024,2025-05-04,Sevilla,Leganes,2,2,2.33742,0.804853
2024,2025-05-05,Girona,Mallorca,1,0,1.77813,0.488126
2024,2025-05-10,Valencia,Getafe,3,0,2.97396,0.590071
2024,2025-05-10,Girona,Villarreal,0,1,0.280235,2.28245
2024,2025-05-11,Barcelona,Real Madrid,4,3,4.10632,2.5616
2024,2025-05-13,Sevilla,Las Palmas,1,0,0.93125,0.399067
2024,2025-05-14,Alaves,Valencia,1,0,2.06262,0.584778
2024,2025-05-14,Villarreal,Leganes,3,0,2.28885,1.19032
2024,2025-05-14,Real Madrid,Mallorca,2,1,3.46174,0.475193
2024,2025-05-18,Sevilla,Real Madrid,0,2,0.484891,1.95992
2024,2025-05-18,Mallorca,Getafe,1,2,0.809089,1.55977
2024,2025-05-18,Barcelona,Villarreal,2,3,1.569,1.96183
2024,2025-05-18,Las Palmas,Leganes,0,1,0.513718,1.06274
2024,2025-05-24,Alaves,Osasuna,1,1,1.57466,1.88098
2024,2025-05-25,Villarreal,Sevilla,4,2,1.28805,1.64829
2025,2025-08-16,Mallorca,Barcelona,0,3,0.529217,2.0243
2025,2025-08-16,Alaves,Levante,2,1,1.72315,0.74203
2025,2025-08-19,Real Madrid,Osasuna,1,0,1.4294,0.201044
2025,2025-08-23,Levante,Barcelona,2,3,2.68812,2.48128
2025,2025-08-24,Villarreal,Girona,5,0,2.97707,0.140267
2025,2025-08-24,Osasuna,Valencia,1,0,0.946758,0.589594
2025,2025-08-25,Sevilla,Getafe,1,2,0.833075,1.32944
2025,2025-08-29,Elche,Levante,2,0,1.44309,0.969663
2025,2025-08-29,Valencia,Getafe,3,0,1.54336,0.757418
2025,2025-08-30,Girona,Sevilla,0,2,2.00908,1.62032
2025,2025-08-30,Real Madrid,Mallorca,2,1,1.84116,0.549872
2025,2025-09-12,Sevilla,Elche,2,2,0.346397,0.781151
2025,2025-09-14,Barcelona,Valencia,6,0,3.46022,0.12495
2025,2025-09-20,Alaves,Sevilla,1,2,0.910257,0.891992
2025,2025-09-20,Girona,Levante,0,4,0.423855,4.50183
2025,2025-09-20,Villarreal,Osasuna,2,1,3.56395,1.95599
2025,2025-09-21,Barcelona,Getafe,3,0,2.96429,0.215949
2025,2025-09-23,Levante,Real Madrid,1,4,1.70121,4.06315
2025,2025-09-23,Sevilla,Villarreal,1,2,0.83617,2.40523
2025,2025-09-24,Getafe,Alaves,1,1,0.576203,1.21176
2025,2025-09-25,Osasuna,Elche,1,1,1.17524,1.05089
2025,2025-09-27,Getafe,Levante,1,1,0.830967,1.27833
2025,2025-09-27,Mallorca,Alaves,1,0,1.04267,0.566415
2025,2025-10-03,Osasuna,Getafe,2,1,0.692026,0.856515
2025,2025-10-04,Girona,Valencia,2,1,1.16415,2.22808
2025,2025-10-04,Real Madrid,Villarreal,3,1,4.32336,0.956644
2025,2025-10-05,Sevilla,Barcelona,4,1,2.89414,2.4823
2025,2025-10-05,Alaves,Elche,3,1,2.85063,0.661537
2025,2025-10-18,Sevilla,Mallorca,1,3,1.25884,1.95555
2025,2025-10-18,Barcelona,Girona,2,1,2.41958,1.69375
2025,2025-10-19,Getafe,Real Madrid,0,1,0.530119,2.14595
2025,2025-10-20,Alaves,Valencia,0,0,1.05624,0.318076
2025,2025-10-25,Valencia,Villarreal,0,2,0.641435,2.62387
2025,2025-10-26,Mallorca,Levante,1,1,1.86979,2.3579
2025,2025-10-26,Real Madrid,Barcelona,2,1,3.41322,1.12434
2025,2025-10-31,Getafe,Girona,2,1,1.40213,1.54366
2025,2025-11-01,Real Madrid,Valencia,4,0,2.89965,0.292177
2025,2025-11-02,Barcelona,Elche,3,1,2.8073,0.549079
2025,2025-11-08,Girona,Alaves,1,0,1.26365,2.00772
2025,2025-11-08,Sevilla,Osasuna,1,0,1.22271,0.967352
2025,2025-11-09,Mallorca,Getafe,1,0,1.30353,0.539674
2025,2025-11-21,Valencia,Levante,1,0,1.65038,0.67426
2025,2025-11-22,Villarreal,Mallorca,2,1,2.6371,1.38464
2025,2025-11-23,Elche,Real Madrid,2,2,1.59518,3.88258
2025,2025-11-28,Getafe,Elche,1,0,1.34046,0.448894
2025,2025-11-29,Barcelona,Alaves,3,1,2.51096,2.09256
2025,2025-11-29,Mallorca,Osasuna,2,2,1.10581,1.11108
2025,2025-11-30,Girona,Real Madrid,1,1,1.05171,2.21359
2025,2025-12-06,Villarreal,Getafe,2,0,0.816941,0.282254
2025,2025-12-07,Elche,Girona,3,0,1.59513,0.781043
2025,2025-12-07,Valencia,Sevilla,1,1,1.23901,0.635478
2025,2025-12-08,Osasuna,Levante,2,0,1.74988,0.544977
2025,2025-12-13,Mallorca,Elche,3,1,2.581,0.311674
2025,2025-12-13,Barcelona,Osasuna,2,0,2.14468,0.228217
2025,2025-12-14,Alaves,Real Madrid,1,2,1.313,1.90656
2025,2025-12-19,Valencia,Mallorca,1,1,2.16012,0.199412
2025,2025-12-20,Real Madrid,Sevilla,2,0,4.00139,1.51418
2025,2025-12-20,Osasuna,Alaves,3,0,2.39145,0.718671
2025,2025-12-21,Villarreal,Barcelona,0,2,2.16466,3.27381
